raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"[69] P. Koseoglou, T. J. Mertzimekis, M. Efstathiou, P. Vasileiou, H. Mayr, C. M. Nickel, N. Pietralla, V. Werner, A. Blazhev, A. Esmaylzadeh, J. Fischer, C. Fransen, J. Jolie, M. Ley, A. Pfeil, F. von Spee, K. Gladnishki, D. Kocheva, G. Rainovski, N. Florea, A. Radu, D. Tofan, D. Bonatsos, K. E. Karakatsanis, Gamma-spectrometry on the well-deformed 178Yb: excitation functions, HNPS Adv. Nucl. Phys. 32 (2026) 119-125. doi:10.12681/hnpsanp.9053",journal_article,Gamma-spectrometry on the well-deformed 178Yb: excitation functions,P. Koseoglou | T. J. Mertzimekis | M. Efstathiou | P. Vasileiou | H. Mayr | C. M. Nickel | N. Pietralla | V. Werner | A. Blazhev | A. Esmaylzadeh | J. Fischer | C. Fransen | J. Jolie | M. Ley | A. Pfeil | F. von Spee | K. Gladnishki | D. Kocheva | G. Rainovski | N. Florea | A. Radu | D. Tofan | D. Bonatsos | K. E. Karakatsanis,2026,HNPS Adv. Nucl. Phys.,32,,119-125,10.12681/hnpsanp.9053,,,,,
"[70] A. Zyriliou, et al., Nuclear Structure Investigations in Yb isotopes, HNPS Adv. Nucl. Phys. 28 (2022) 104-108. doi:10.12681/hnps.3609",journal_article,Nuclear Structure Investigations in Yb isotopes,A. Zyriliou,2022,HNPS Adv. Nucl. Phys.,28,,104-108,10.12681/hnps.3609,,,,,
"[71] J. Gupta, V. Katoch, Review of nuclear structure N=86-118 of W isotopes, Nucl. Phys. A 1057 (2025, 123032). doi:10.1016/j.nuclphysa.2025.123032",journal_article,Review of nuclear structure N=86-118 of W isotopes,J. Gupta | V. Katoch,2025,Nucl. Phys. A,1057,123032,,10.1016/j.nuclphysa.2025.123032,,,,,
"[72] M. A. Caprio, Structure of collective modes in transitional and deformed nuclei, arXiv: Nuclear Experiment (2005). URL: https://api.semanticscholar.org/CorpusID:119368092",working_paper,Structure of collective modes in transitional and deformed nuclei,M. A. Caprio,2005,arXiv,,,,,,,,https://api.semanticscholar.org/CorpusID:119368092,
"[73] J. B. Gupta, J. H. Hamilton, Outstanding problems in the band structures of 152Sm, Phys. Rev. C 96 (2017) 034321. doi:10.1103/PhysRevC.96.034321",journal_article,Outstanding problems in the band structures of 152Sm,J. B. Gupta | J. H. Hamilton,2017,Phys. Rev. C,96,,034321,10.1103/PhysRevC.96.034321,,,,,
"[74] Balabanski et al., Evidence for x(5) critical point symmetry in 128ce, International Journal of Modern Physics E 15 (2012). doi:10.1142/S0218301306005538",journal_article,Evidence for x(5) critical point symmetry in 128ce,Balabanski,2012,International Journal of Modern Physics E,15,,,10.1142/S0218301306005538,,,,,
"[75] D. Tonev, A. Dewald, T. Klug, P. Petkov, J. Jolie, A. Fitzler, O. Möller, S. Heinze, P. von Brentano, R. F. Casten, Transition probabilities in 154Gd: Evidence for X(5) critical point symmetry, Phys. Rev. C 69 (2004) 034334. doi:10.1103/PhysRevC.69.034334",journal_article,Transition probabilities in 154Gd: Evidence for X(5) critical point symmetry,D. Tonev | A. Dewald | T. Klug | P. Petkov | J. Jolie | A. Fitzler | O. Möller | S. Heinze | P. von Brentano | R. F. Casten,2004,Phys. Rev. C,69,,034334,10.1103/PhysRevC.69.034334,,,,,
"[76] E. Mccutchan, N. Zamfir, M. Caprio, R. Casten, H. Amro, C. Beausang, D. Brenner, A. Hecht, C. Hutter, S. Langdown, D. Meyer, P. Regan, J. Ressler, A. Yamamoto, Low spin states in 162Y b and the X(5) critical point symmetry, Phys. Rev. C 69 (2004). doi:10.1103/PhysRevC.69.024308",journal_article,Low spin states in 162Y b and the X(5) critical point symmetry,E. Mccutchan | N. Zamfir | M. Caprio | R. Casten | H. Amro | C. Beausang | D. Brenner | A. Hecht | C. Hutter | S. Langdown | D. Meyer | P. Regan | J. Ressler | A. Yamamoto,2004,Phys. Rev. C,69,,,10.1103/PhysRevC.69.024308,,,,,
"[77] B. Singh, J. Chen, Nuclear Data Sheets for A=164, Nucl. Data Sheets 147 (2018) 1-381. doi:10. 1016/j.nds.2018.01.001.",journal_article,Nuclear Data Sheets for A=164,B. Singh | J. Chen,2018,Nucl. Data Sheets,147,,1-381,10.1016/j.nds.2018.01.001,,,,,
"[78] B. Singh, Nuclear Data Sheets for A=172, Nucl. Data Sheets 75 (1995) 199-376. doi:10.1006/ ndsh.1995.1025.",journal_article,Nuclear Data Sheets for A=172,B. Singh,1995,Nucl. Data Sheets,75,,199-376,10.1006/ndsh.1995.1025,,,,,
"[79] E. Browne, H. Junde, Nuclear Data Sheets for A=174, Nucl. Data Sheets 87 (1999) 15 - 176. doi:10.1006/ndsh.1999.0015",journal_article,Nuclear Data Sheets for A=174,E. Browne | H. Junde,1999,Nucl. Data Sheets,87,,15 - 176,10.1006/ndsh.1999.0015,,,,,
