raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"Guerette, R. T. and K. J. Bowers (2009). Assessing the extent of crime displacement and diffusion of benifits: A review of situational crime prevention evaluations. Criminology 47 (4), 1331-1368.",journal_article,Assessing the extent of crime displacement and diffusion of benifits: A review of situational crime prevention evaluations,"Guerette, R. T. | K. J. Bowers",2009,Criminology,47,4,1331-1368,,,,,,
"Haberman, C. P., E. R. Groff, and R. B. Taylor (2013). The variable impacts of public housing community proximity on nearby street robberies. Journal of Research in Crime and Delinquency 50 (2), 163-188.",journal_article,The variable impacts of public housing community proximity on nearby street robberies,"Haberman, C. P. | E. R. Groff | R. B. Taylor",2013,Journal of Research in Crime and Delinquency,50,2,163-188,,,,,,
"Hammond, J. L. (1973). Two sources of error in ecological correlations. American Sociological Review 38 (6), 764-777.",journal_article,Two sources of error in ecological correlations.,"Hammond, J. L.",1973,American Sociological Review,38,6,764-777,,,,,,
"Hannan, M. T. and L. Burstein (1974). Estimation from grouped observations. American Sociological Review 39 (3), 374-392.",journal_article,Estimation from grouped observations.,"Hannan, M. T. | L. Burstein",1974,American Sociological Review,39,3,374-392,,,,,,
"Harcourt, B. E. and J. Ludwig (2006). Broken windows: New evidence from New York City and a five-city social experiment. The University of Chicago Law Review 73 (1), 271-320.",law_review,Broken windows: New evidence from New York City and a five-city social experiment.,"Harcourt, B. E. | J. Ludwig",2006,The University of Chicago Law Review,73,1,271-320,,,,,,
"Hardin, J. (1996). Fixed-, between-, and random-effects in xtreg. StataCorp LP. Obtained on 5/12/2014. Available at http://www.stata.com/support/faqs/statistics/xtreg-and-effects/",web,"Fixed-, between-, and random-effects in xtreg.","Hardin, J.",1996,,,,,,,,StataCorp LP,http://www.stata.com/support/faqs/statistics/xtreg-and-effects/,5/12/2014
"Harrell, Jr., F. E. (2001). Regression modeling strategies: With applications to linear models, logistic regression, and survival analysis. New York: Springer-Verlag.",book,"Regression modeling strategies: With applications to linear models, logistic regression, and survival analysis.","Harrell, Jr., F. E.",2001,,,,,,,,Springer-Verlag,,
"Harrower, M. and C. Brewer (2003). ColorBrewer.org: An online tool for selecting colour schemes for maps. The Cartographic Journal 40 (1), 27-37.",journal_article,ColorBrewer.org: An online tool for selecting colour schemes for maps.,"Harrower, M. | C. Brewer",2003,The Cartographic Journal,40,1,27-37,,,,,,
"Hauser, R. M. (1970). Context and consex: A cautionary tale. American Journal of Sociology 75 (4), 645-664.",journal_article,Context and consex: A cautionary tale.,"Hauser, R. M.",1970,American Journal of Sociology,75,4,645-664,,,,,,
"Hauser, R. M. (1974). Contextual analysis revisited. Sociological Methods & Research 2 (3), 365-375.",journal_article,Contextual analysis revisited.,"Hauser, R. M.",1974,Sociological Methods & Research,2,3,365-375,,,,,,
"Haywood, J., P. Kautt, and A. Whitaker (2009). The effects of ‘Alley-Gating‘ in an English town. European Journal of Criminology 6 (4), 361-381.",journal_article,The effects of ‘Alley-Gating‘ in an English town.,"Haywood, J. | P. Kautt | A. Whitaker",2009,European Journal of Criminology,6,4,361-381,,,,,,
"Hinkle, J. C., D. Weisburd, C. Famega, and J. Ready (2014). The problem is not just sample size: The consequences of low base rates in policing experiments in smaller cities. Evaluation Review, Online First.",journal_article,The problem is not just sample size: The consequences of low base rates in policing experiments in smaller cities.,"Hinkle, J. C. | D. Weisburd | C. Famega | J. Ready",2014,Evaluation Review,,,,,,,,,
"Hipp, J. R. (2007). Block, tract, and levels of aggregation: Neighborhood structure and crime and disorder as a case in point. American Sociological Review 72 (5), 659-680.",journal_article,"Block, tract, and levels of aggregation: Neighborhood structure and crime and disorder as a case in point.","Hipp, J. R.",2007,American Sociological Review,72,5,659-680,,,,,,
"Hipp, J. R. and A. Boessen (2013). Egohoods as waves washing across the city: A new measure of “neighborhoods”. Criminology 51 (2), 287-327.",journal_article,Egohoods as waves washing across the city: A new measure of “neighborhoods”.,"Hipp, J. R. | A. Boessen",2013,Criminology,51,2,287-327,,,,,,
"Hipp, J. R., R. W. Faris, and A. Boessen (2011). Measuring ’neighborhood’: Constructing network neighborhoods. Social Networks 34 (1), 128-140.",journal_article,Measuring ’neighborhood’: Constructing network neighborhoods.,"Hipp, J. R. | R. W. Faris | A. Boessen",2011,Social Networks,34,1,128-140,,,,,,
"Hodges, J. S. and B. J. Reich (2010). Adding spatially-correlated errors can mess up the fixed effect you love. The American Statistician 64 (4), 325-334.",journal_article,Adding spatially-correlated errors can mess up the fixed effect you love.,"Hodges, J. S. | B. J. Reich",2010,The American Statistician,64,4,325-334,,,,,,
"Imai, K., L. Keele, and D. Tingley (2010). A general approach to causal mediation analysis. Pyschological Methods 15 (4), 309-334.",journal_article,A general approach to causal mediation analysis.,"Imai, K. | L. Keele | D. Tingley",2010,Pyschological Methods,15,4,309-334,,,,,,
"Jackson, C. K. and E. G. Owens (2011). One for the road: Public transportation, alcohol consumption, and intoxicated driving. Journal of Public Economics 95 (1-2), 106-121.",journal_article,"One for the road: Public transportation, alcohol consumption, and intoxicated driving.","Jackson, C. K. | E. G. Owens",2011,Journal of Public Economics,95,1-2,106-121,,,,,,
"Jacobs, B. A. (2010). Serendipity in robbery target selection. The British Journal of Criminology 50 (3), 514-529.",journal_article,Serendipity in robbery target selection.,"Jacobs, B. A.",2010,The British Journal of Criminology,50,3,514-529,,,,,,
"Jargowsky, P. A. (2005). The Ecological Fallacy. In K. Kempf-Leonard (Ed.), Encyclopedia of Social Measurement, pp. 715-722. New York, NY: Elsevier.",book_chapter,The Ecological Fallacy.,"Jargowsky, P. A.",2005,,,,715-722,,,Encyclopedia of Social Measurement,Elsevier,,
"Jennings, J. M., A. J. Milam, A. Greiner, C. D. M. Furr-Holden, F. C. Curriero, and R. J. Thornton (2014). Neighborhood alcohol outlets and the association with violent crime in one mid-Atlantic city: The implications for zoning policy. Journal of Urban Health 91 (1), 62-71.",journal_article,Neighborhood alcohol outlets and the association with violent crime in one mid-Atlantic city: The implications for zoning policy,"Jennings, J. M. | A. J. Milam | A. Greiner | C. D. M. Furr-Holden | F. C. Curriero | R. J. Thornton",2014,Journal of Urban Health,91,1,62-71,,,,,,
"Johnson, S. D. and K. J. Bowers (2010). Permeability and burglary risk: Are cul-de-sacs safer? Journal of Quantitative Criminology 26 (1), 89-111.",journal_article,Permeability and burglary risk: Are cul-de-sacs safer?,"Johnson, S. D. | K. J. Bowers",2010,Journal of Quantitative Criminology,26,1,89-111,,,,,,
"Johnson, S. D., L. Summers, and K. Pease (2009). Offender as forager: A direct test of the boost account of victimization. Journal of Quantitative Criminology 25 (2), 181-200.",journal_article,Offender as forager: A direct test of the boost account of victimization,"Johnson, S. D. | L. Summers | K. Pease",2009,Journal of Quantitative Criminology,25,2,181-200,,,,,,
"Kang, E. L., D. Liu, and N. Cressie (2009). Statistical analysis of small-area data based on independence, spatial, non-hierarchical, and hierarchical models. Computational Statistics & Data Analysis 53 (8), 3016-3032.",journal_article,"Statistical analysis of small-area data based on independence, spatial, non-hierarchical, and hierarchical models","Kang, E. L. | D. Liu | N. Cressie",2009,Computational Statistics & Data Analysis,53,8,3016-3032,,,,,,
"Kastellec, J. P. and E. L. Leoni (2007). Using graphs instead of tables in Political Science. Perspectives on Politics 5 (4), 755-771.",journal_article,Using graphs instead of tables in Political Science,"Kastellec, J. P. | E. L. Leoni",2007,Perspectives on Politics,5,4,755-771,,,,,,
"Keizer, K., S. Linderberg, and L. Steg (2008). The spreading of disorder. Science 322 (5908), 1681-1685.",journal_article,The spreading of disorder,"Keizer, K. | S. Linderberg | L. Steg",2008,Science,322,5908,1681-1685,,,,,,
"Kelling, G. L. and W. H. Sousa (2001). Do police matter? An analysis of the impact of New York City’s police reforms. Manhattan Institute for Police Research 22, 1-25.",book,Do police matter? An analysis of the impact of New York City’s police reforms,"Kelling, G. L. | W. H. Sousa",2001,,22,,1-25,,,,Manhattan Institute for Police Research,,
"Kennedy, L. W., J. M. Caplan, and E. Piza (2010). Risk clusters, hotspots, and spatial intelligence: Risk terrain modelling as an algorithm for police resource allocation strategies. Journal of Quantitative Criminology 27 (3), 339-362.",journal_article,"Risk clusters, hotspots, and spatial intelligence: Risk terrain modelling as an algorithm for police resource allocation strategies","Kennedy, L. W. | J. M. Caplan | E. Piza",2010,Journal of Quantitative Criminology,27,3,339-362,,,,,,
"Kent, J. and M. Leitner (2009). Utilizing land cover characteristics to enhance journeyto-crime estimation models. Crime Mapping: A Journal of Research and Practice 1 (1), 33-54.",journal_article,Utilizing land cover characteristics to enhance journeyto-crime estimation models,"Kent, J. | M. Leitner",2009,Crime Mapping: A Journal of Research and Practice,1,1,33-54,,,,,,
"King, G. (1996). Why context should not count. Political Geography 15 (2), 159-164.",journal_article,Why context should not count,"King, G.",1996,Political Geography,15,2,159-164,,,,,,
"King, G. (1997). A solution to the ecological inference problem: Reconstructing individual behavior from aggregate data. Princeton, New Jersey: Princeton University Press.",book,A solution to the ecological inference problem: Reconstructing individual behavior from aggregate data,"King, G.",1997,,,,,,,,Princeton University Press,,
"Kinney, J. B., P. L. Brantingham, K. Wuschke, M. G. Kirk, and P. J. Brantingham (2008). Crime attractors, generators and detractors: Land use and urban crime opportunities. Built Environment 34 (1), 62-74.",journal_article,"Crime attractors, generators and detractors: Land use and urban crime opportunities","Kinney, J. B. | P. L. Brantingham | K. Wuschke | M. G. Kirk | P. J. Brantingham",2008,Built Environment,34,1,62-74,,,,,,
"Krivo, L. J. and R. D. Peterson (1996). Extremely disadvantaged neighborhoods and urban crime. Social Forces 75 (2), 619-648.",journal_article,Extremely disadvantaged neighborhoods and urban crime,"Krivo, L. J. | R. D. Peterson",1996,Social Forces,75,2,619-648,,,,,,
"Kubrin, C. E. and R. Weitzer (2003). New directions in social disorganization theory. Journal of Research in Crime and Delinquency 40 (4), 374-402.",journal_article,New directions in social disorganization theory,"Kubrin, C. E. | R. Weitzer",2003,Journal of Research in Crime and Delinquency,40,4,374-402,,,,,,
"Kuo, F. E. and W. C. Sullivan (2001). Environment and crime in the inner city: Does vegetation reduce crime? Environment and Behavior 33 (3), 343-367.",journal_article,Environment and crime in the inner city: Does vegetation reduce crime?,"Kuo, F. E. | W. C. Sullivan",2001,Environment and Behavior,33,3,343-367,,,,,,
"Kurland, J., S. D. Johnson, and N. Tilley (2014). Offenses around stadiums: A natural experiment on crime attraction and generation. Journal of Research in Crime and Delinquency 51 (1), 5-28.",journal_article,Offenses around stadiums: A natural experiment on crime attraction and generation,"Kurland, J. | S. D. Johnson | N. Tilley",2014,Journal of Research in Crime and Delinquency,51,1,5-28,,,,,,
"Kutner, M. H., C. J. Nachtsheim, and J. Neter (2004). Applied Linear Regression Models. New York, NY: McGraw-Hill Irwin.",book,Applied Linear Regression Models,"Kutner, M. H. | C. J. Nachtsheim | J. Neter",2004,,,,,,9780073014661,,McGraw-Hill Irwin,,
"La Vigne, N. G. (1997). Safe transport: Security by design on the Washington Metro. Crime Prevention Studies 6, 163-197.",journal_article,Safe transport: Security by design on the Washington Metro,"La Vigne, N. G.",1997,Crime Prevention Studies,6,,163-197,,,,,,
"Land, K. C. and G. Deane (1992). On the large-sample estimation of regression models with spatial- or network-effects terms: A two-stage least squares approach. Sociological Methodology 22, 221-248.",journal_article,On the large-sample estimation of regression models with spatial- or network-effects terms: A two-stage least squares approach,"Land, K. C. | G. Deane",1992,Sociological Methodology,22,,221-248,,,,,,
"Land, K. C., P. L. McCall, and L. E. Cohen (1990). Structural covariates of homicide rates: Are there any invariances across time and social space? The American Journal of Sociology 95 (4), 922-963.",journal_article,Structural covariates of homicide rates: Are there any invariances across time and social space?,"Land, K. C. | P. L. McCall | L. E. Cohen",1990,The American Journal of Sociology,95,4,922-963,,,,,,
"Langbein, L. I. and A. J. Lichtman (1978). Ecological Inference. Beverly Hills, CA: Sage Publications, Inc.",book,Ecological Inference,"Langbein, L. I. | A. J. Lichtman",1978,,,,,,0803909411,,"Sage Publications, Inc.",,
"Larson, R. C. (1975). What happened to patrol operations in Kansas City? A review of the Kansas City preventive patrol experiment. Journal of Criminal Justice 3 (4), 267-297.",journal_article,What happened to patrol operations in Kansas City? A review of the Kansas City preventive patrol experiment,"Larson, R. C.",1975,Journal of Criminal Justice,3,4,267-297,,,,,,
"Lesage, J. and R. K. Pace (2010). The biggest myth in spatial econometrics. Available at SSRN 1725503 .",working_paper,The biggest myth in spatial econometrics,"Lesage, J. | R. K. Pace",2010,SSRN,,1725503,,,,,,,
"Lesage, J. P. and R. K. Pace (2009). Introduction to spatial econometrics. Boca Raton, FL: CRC Press.",book,Introduction to spatial econometrics,"Lesage, J. P. | R. K. Pace",2009,,,,,,9781420064247,,CRC Press,,
"Levine, N. and K. E. Kim (1998). The location of motor vehicle crashes in Honolulu: A methodology for geocoding intersections. Computers, Environment and Urban Systems 22 (6), 557-576.",journal_article,The location of motor vehicle crashes in Honolulu: A methodology for geocoding intersections,"Levine, N. | K. E. Kim",1998,"Computers, Environment and Urban Systems",22,6,557-576,,,,,,
"Levine, N., M. Wachs, and E. Shirazi (1986). Crime at bus stops: A study of environmental factors. Journal of Architectural and Planning Research 3 (4), 339-361.",journal_article,Crime at bus stops: A study of environmental factors,"Levine, N. | M. Wachs | E. Shirazi",1986,Journal of Architectural and Planning Research,3,4,339-361,,,,,,
"Levitt, S. D. (2004). Understanding why crime fell in the 1990s: Four factors that explain the decline and six that do not. The Journal of Economic Perspectives 18 (1), 163-190.",journal_article,Understanding why crime fell in the 1990s: Four factors that explain the decline and six that do not,"Levitt, S. D.",2004,The Journal of Economic Perspectives,18,1,163-190,,,,,,
"Li, W. and J. D. Radke (2012). Geospatial data integration and modeling for the investigation of urban neighborhood crime. Annals of GIS 18 (3), 185-205.",journal_article,Geospatial data integration and modeling for the investigation of urban neighborhood crime,"Li, W. | J. D. Radke",2012,Annals of GIS,18,3,185-205,,,,,,
"Lipton, R., X. Yang, A. Braga, J. Goldstick, M. Newton, and M. Rura (2013). The geography of violence, alcohol outlets, and drug arrests in Boston. American Journal of Public Health 103 (4), 657-664.",journal_article,"The geography of violence, alcohol outlets, and drug arrests in Boston","Lipton, R. | X. Yang | A. Braga | J. Goldstick | M. Newton | M. Rura",2013,American Journal of Public Health,103,4,657-664,,,,,,
"Livingston, M. (2008). A longitudinal analysis of alcohol outlet density and assault. Alcoholism: Clinical and Experimental Research 32 (6), 1074-1079.",journal_article,A longitudinal analysis of alcohol outlet density and assault,"Livingston, M.",2008,Alcoholism: Clinical and Experimental Research,32,6,1074-1079,,,,,,
"Loftin, C. (1986). Assaultive violence as a contagious social process. Bulletin of the New York Academy of Medicine 62 (5), 550-555.",journal_article,Assaultive violence as a contagious social process,"Loftin, C.",1986,Bulletin of the New York Academy of Medicine,62,5,550-555,,,,,,
"Loftin, C. and S. K. Ward (1983). A spatial autocorrelation model of the effects of population density on fertility. American Sociological Review 48 (1), 121-128.",journal_article,A spatial autocorrelation model of the effects of population density on fertility,"Loftin, C. | S. K. Ward",1983,American Sociological Review,48,1,121-128,,,,,,
"Long, J. S. (1997). Regression models for categorical and limited dependent variables. Thousand Oaks, CA: Sage Publications.",book,Regression models for categorical and limited dependent variables,"Long, J. S.",1997,,,,,,0803973748,,Sage Publications,,
"Long, J. S. and J. Freese (2006). Regression models for categorical dependent variables using Stata. College Station, TX: Stata Press.",book,Regression models for categorical dependent variables using Stata,"Long, J. S. | J. Freese",2006,,,,,,1597180114,,Stata Press,,
"Loukaitou-Sideris, A. (1999). Hot spots of bus stop crime: The importance of environmental attributes. Journal of the American Planning Association 65 (4), 395-411.",journal_article,Hot spots of bus stop crime: The importance of environmental attributes,"Loukaitou-Sideris, A.",1999,Journal of the American Planning Association,65,4,395-411,,,,,,
"Lugo, W. (2008). Alcohol and crime: Beyond density. Security Journal 21 (4), 229-245.",journal_article,Alcohol and crime: Beyond density,"Lugo, W.",2008,Security Journal,21,4,229-245,,,,,,
"Lum, C. (2008). The geography of drug activity and violence: Analyzing spatial relationships of non-homogenous crime event types. Substance Use & Misuse 43 (2), 179-201.",journal_article,The geography of drug activity and violence: Analyzing spatial relationships of non-homogenous crime event types,"Lum, C.",2008,Substance Use & Misuse,43,2,179-201,,,,,,
"Lum, C. (2011). Violence, drug markets and racial composition: Challenging stereotypes through spatial analysis. Urban Studies 48 (13), 2715-2732.",journal_article,"Violence, drug markets and racial composition: Challenging stereotypes through spatial analysis","Lum, C.",2011,Urban Studies,48,13,2715-2732,,,,,,
"Lum, C., C. S. Koper, and C. W. Telep (2010). The evidence-based policing matrix. Journal of Experimental Criminology 7 (1), 3-26.",journal_article,The evidence-based policing matrix,"Lum, C. | C. S. Koper | C. W. Telep",2010,Journal of Experimental Criminology,7,1,3-26,,,,,,
"Manski, C. F. (1993). Identification of endogenous social effects: The reflection problem. The Review of Economic Studies 60 (3), 531-542.",journal_article,Identification of endogenous social effects: The reflection problem,"Manski, C. F.",1993,The Review of Economic Studies,60,3,531-542,,,,,,
"Massey, D. S. and N. A. Denton (1988). The dimensions of residential segregation. Social Forces 67 (2), 218-315.",journal_article,The dimensions of residential segregation,"Massey, D. S. | N. A. Denton",1988,Social Forces,67,2,218-315,,,,,,
"Matthews, R. (1992). Developing more effective strategies for curbing prostitution. In R. V. Clarke (Ed.), Rational Choice and Situational Crime Prevention, pp. 89-98. Albany, NY: Harrow and Heston Publishers.",book_chapter,Developing more effective strategies for curbing prostitution,"Matthews, R.",1992,,,,89-98,,,Rational Choice and Situational Crime Prevention,Harrow and Heston Publishers,,
"Mayhew, P. (1991). Crime in Public View: Surveillance and Crime Prevention. In P. J. Brantingham and P. L. Brantingham (Eds.), Environmental Criminology, pp. 119-134. Thousand Oaks, CA: Waveland Press.",book_chapter,Crime in Public View: Surveillance and Crime Prevention,"Mayhew, P.",1991,,,,119-134,,,Environmental Criminology,Waveland Press,,
"McCord, E. S. and J. H. Ratcliffe (2007). A micro-spatial analysis of the demographic and criminogenic environment of drug markets in Philadelphia. Australian & New Zealand Journal of Criminology 40 (1), 43-63.",journal_article,A micro-spatial analysis of the demographic and criminogenic environment of drug markets in Philadelphia,"McCord, E. S. | J. H. Ratcliffe",2007,Australian & New Zealand Journal of Criminology,40,1,43-63,,,,,,
"McCord, E. S. and J. H. Ratcliffe (2009). Intensity value analysis and the criminogenic effects of land use features on local crime patters. Crime Patterns and Analysis 2 (1), 17-30.",journal_article,Intensity value analysis and the criminogenic effects of land use features on local crime patters,"McCord, E. S. | J. H. Ratcliffe",2009,Crime Patterns and Analysis,2,1,17-30,,,,,,
"McDowall, D., R. McCleary, E. E. Meidinger, and R. A. Hay, Jr. (1980). Interrupted time series analysis. Thousand Oaks, CA: Sage Publications.",book,Interrupted time series analysis,"McDowall, D. | R. McCleary | E. E. Meidinger | R. A. Hay, Jr.",1980,,,,,,9780803914933,,Sage Publications,,
"Mears, D. P. and A. S. Bhati (2006). No community is an island: The effects of resource deprivation on urban violence in spatially and socially proximate communities. Criminology 44 (3), 509-548.",journal_article,No community is an island: The effects of resource deprivation on urban violence in spatially and socially proximate communities,"Mears, D. P. | A. S. Bhati",2006,Criminology,44,3,509-548,,,,,,
"Messner, S. F., L. Anselin, R. D. Baller, D. F. Hawkins, G. Deane, and S. E. Tolnay (1999). The spatial patterning of county homicide rates: An application of exploratory spatial data analysis. Journal of Quantitative Criminology 15 (4), 423-450.",journal_article,The spatial patterning of county homicide rates: An application of exploratory spatial data analysis,"Messner, S. F. | L. Anselin | R. D. Baller | D. F. Hawkins | G. Deane | S. E. Tolnay",1999,Journal of Quantitative Criminology,15,4,423-450,,,,,,
"Messner, S. F., S. Galea, K. J. Tardiff, M. Tracy, A. Bucciarelli, T. M. Piper, V. Frye, and D. Vlahov (2007). Policing, drugs, and the homicide decline in New York City in the 1990s. Criminology 45 (2), 385-414.",journal_article,"Policing, drugs, and the homicide decline in New York City in the 1990s","Messner, S. F. | S. Galea | K. J. Tardiff | M. Tracy | A. Bucciarelli | T. M. Piper | V. Frye | D. Vlahov",2007,Criminology,45,2,385-414,,,,,,
"Mohler, G. O., M. B. Short, P. J. Brantingham, F. P. Schoenberg, and G. E. Tita (2011). Self-exciting point process modeling of crime. Journal of the American Statistical Association 106 (493), 100-108.",journal_article,Self-exciting point process modeling of crime,"Mohler, G. O. | M. B. Short | P. J. Brantingham | F. P. Schoenberg | G. E. Tita",2011,Journal of the American Statistical Association,106,493,100-108,,,,,,
"Morenoff, J. D., R. J. Sampson, and S. W. Raudenbush (2001). Neighborhood inequality, collective efficacy, and the spatial dynamics of urban violence. Criminology 39 (3), 517-558.",journal_article,"Neighborhood inequality, collective efficacy, and the spatial dynamics of urban violence","Morenoff, J. D. | R. J. Sampson | S. W. Raudenbush",2001,Criminology,39,3,517-558,,,,,,
"Mundlak, Y. (1978). On the pooling of time series and cross section data. Econometrica 46 (1), 69-85.",journal_article,On the pooling of time series and cross section data,"Mundlak, Y.",1978,Econometrica,46,1,69-85,,,,,,
"Murray, R. K. and D. W. Roncek (2008). Measuring diffusion of assaults around bars through radius and adjacency techniques. Criminal Justice Review 33 (2), 199-220.",journal_article,Measuring diffusion of assaults around bars through radius and adjacency techniques,"Murray, R. K. | D. W. Roncek",2008,Criminal Justice Review,33,2,199-220,,,,,,
"Negreiros, J. a. G., M. O. T. Painho, F. J. Aguilar, and M. A. Aguilar (2010). A comprehensive framework for exploratory spatial data analysis: Moran location and variance scatterplots. International Journal of Digital Earth 3 (2), 157-186.",journal_article,A comprehensive framework for exploratory spatial data analysis: Moran location and variance scatterplots,"Negreiros, J. a. G. | M. O. T. Painho | F. J. Aguilar | M. A. Aguilar",2010,International Journal of Digital Earth,3,2,157-186,,,,,,
"Newman, G. (1997). Introduction: Towards a Theory of Situational Crime Prevention. In G. Newman, R. V. Clarke, and S. G. Shoham (Eds.), Rational Choice and Situational Crime Prevention, pp. 1-24. Brookfield, Vermont: Ashgate Publishing.",book_chapter,Introduction: Towards a Theory of Situational Crime Prevention,"Newman, G.",1997,,,,1-24,,,Rational Choice and Situational Crime Prevention,Ashgate Publishing,,
"Newman, G., R. V. Clarke, and S. G. Shoham (1997). Rational Choice and Situational Crime Prevention. Brookfield, Vermont: Ashgate Publishing.",book,Rational Choice and Situational Crime Prevention,"Newman, G. | R. V. Clarke | S. G. Shoham",1997,,,,,,1855219476,,Ashgate Publishing,,
"Newman, O. (1972). Defensible Space: Crime Prevention Through Urban Design. New York, NY: Macmillan.",book,Defensible Space: Crime Prevention Through Urban Design,"Newman, O.",1972,,,,,,9780020007500,,Macmillan,,
"Oakes, J. M. (2004). The (mis)estimation of neighborhood effects: Causal inference for a practicable social epidemiology. Social Sciences & Medicine 58 (10), 1929-1952.",journal_article,The (mis)estimation of neighborhood effects: Causal inference for a practicable social epidemiology,"Oakes, J. M.",2004,Social Sciences & Medicine,58,10,1929-1952,,,,,,
"Oberwittler, D. and P. H. Wikstrom (2009). Why small is better: Advancing the study of the role of behavioral contexts in crime causation. In D. Weisburd, W. Bernasco, and G. J. N. Bruinsma (Eds.), Putting Crime in its Place: Units of Analysis in Geographic Criminology, pp. 35-59. New York, NY: Springer.",book_chapter,Why small is better: Advancing the study of the role of behavioral contexts in crime causation,"Oberwittler, D. | P. H. Wikstrom",2009,,,,35-59,,,Putting Crime in its Place: Units of Analysis in Geographic Criminology,Springer,,
"Oppenshaw, S. (1984). The Modifiable Areal Unit Problem. Norwich: Geo Books.",book,The Modifiable Areal Unit Problem,"Oppenshaw, S.",1984,,,,,,,,Geo Books,,
"Osgood, D. W. (2000). Poisson-based regression analysis of aggregate crime rates. Journal of Quantitative Criminology 16 (1), 21-43.",journal_article,Poisson-based regression analysis of aggregate crime rates,"Osgood, D. W.",2000,Journal of Quantitative Criminology,16,1,21-43,,,,,,
"Osgood, D. W. and J. M. Chambers (2000). Social disorganization outside the metropolis: An analysis of rural youth violence. Criminology 38 (1), 81-116.",journal_article,Social disorganization outside the metropolis: An analysis of rural youth violence,"Osgood, D. W. | J. M. Chambers",2000,Criminology,38,1,81-116,,,,,,
"Ostrom, Jr., C. W. (1990). Time series analysis: Regression techniques. Newbury Park, CA: Sage Publications.",book,Time series analysis: Regression techniques,"Ostrom, Jr., C. W.",1990,,,,,,,,Sage Publications,,
"Papachristos, A. V., C. M. Smith, M. L. Scherer, and M. A. Fugiero (2011). More coffee, less crime? The relationship between gentrification and neighborhood crime rates in Chicago, 1991 to 2005. City & Community 10 (3), 215-240.",journal_article,"More coffee, less crime? The relationship between gentrification and neighborhood crime rates in Chicago, 1991 to 2005","Papachristos, A. V. | C. M. Smith | M. L. Scherer | M. A. Fugiero",2011,City & Community,10,3,215-240,,,,,,
"Paternoster, R., R. Brame, P. Mazerolle, and A. Piquero (1998). Using the correct statistical test for the equality of regression coefficients. Criminology 36 (4), 859-866.",journal_article,Using the correct statistical test for the equality of regression coefficients,"Paternoster, R. | R. Brame | P. Mazerolle | A. Piquero",1998,Criminology,36,4,859-866,,,,,,
"Patuelli, R., D. A. Griffith, M. Tiefelsdorf, and P. Nijkamp (2011). Spatial filtering and eigenvector stability: Space-time models for German unemployment data. International Regional Science Review 34 (2), 253-280.",journal_article,Spatial filtering and eigenvector stability: Space-time models for German unemployment data,"Patuelli, R. | D. A. Griffith | M. Tiefelsdorf | P. Nijkamp",2011,International Regional Science Review,34,2,253-280,,,,,,
"Pearl, J. (2000). Causality: models, reasoning and inference, Volume 29. Cambridge Univ Press.",book,"Causality: models, reasoning and inference","Pearl, J.",2000,,29,,,,,,Cambridge Univ Press,,
"Perkins, D. D., A. Wandersman, R. C. Rich, and R. B. Taylor (1993). The physical environment of street crime: Defensible space, territoriality and incivilities. Journal of Environmental Pyschology 13 (1), 29-49.",journal_article,"The physical environment of street crime: Defensible space, territoriality and incivilities","Perkins, D. D. | A. Wandersman | R. C. Rich | R. B. Taylor",1993,Journal of Environmental Pyschology,13,1,29-49,,,,,,
"Peterson, R. D. and L. J. Krivo (2009). Segregated spatial locations, race-ethnic composition, and neighborhood violent crime. The Annals of the American Academy of Political and Social Science 623 (1), 93-107.",journal_article,"Segregated spatial locations, race-ethnic composition, and neighborhood violent crime","Peterson, R. D. | L. J. Krivo",2009,The Annals of the American Academy of Political and Social Science,623,1,93-107,,,,,,
"Pirkis, J., M. J. Spittal, G. Cox, J. Robinson, Y. T. Cheung, and D. Studdert (2013). The effectiveness of structural interventions at suicide hotspots: A meta-analysis. International Journal of Epidemiology 42 (2), 541-548.",journal_article,The effectiveness of structural interventions at suicide hotspots: A meta-analysis,"Pirkis, J. | M. J. Spittal | G. Cox | J. Robinson | Y. T. Cheung | D. Studdert",2013,International Journal of Epidemiology,42,2,541-548,,,,,,
"Platt, J. R. (1964). Strong inference. Science 146 (3642), 347-353.",journal_article,Strong inference,"Platt, J. R.",1964,Science,146,3642,347-353,,,,,,
"Poulsen, E. and L. W. Kennedy (2004). Using dasymetric mapping for spatially aggregated crime data. Journal of Quantitative Criminology 20 (3), 243-262.",journal_article,Using dasymetric mapping for spatially aggregated crime data,"Poulsen, E. | L. W. Kennedy",2004,Journal of Quantitative Criminology,20,3,243-262,,,,,,
"Pratt, T. C. and F. T. Cullen (2005). Assessing macro-level predictors and theories of crime: A meta-analysis. Crime and Justice 32, 373-450.",journal_article,Assessing macro-level predictors and theories of crime: A meta-analysis,"Pratt, T. C. | F. T. Cullen",2005,Crime and Justice,32,,373-450,,,,,,
"Preacher, K. J. and A. F. Hayes (2004). SPSS and SAS procedures for estimating indirect effects in simple mediation models. Behavior Research Methods, Instruments, & Computers 36 (4), 717-731.",journal_article,SPSS and SAS procedures for estimating indirect effects in simple mediation models,"Preacher, K. J. | A. F. Hayes",2004,"Behavior Research Methods, Instruments, & Computers",36,4,717-731,,,,,,
