raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"[KM20] A.S. Kechris and A.S. Marks. Descriptive Graph Combinatorics, https://math.berkeley.edu/~marks/papers/combinatorics20book.pdf (preprint), 2020 (cit. on pp. 2, 3, 5, 60)",working_paper,Descriptive Graph Combinatorics,A.S. Kechris | A.S. Marks,2020,OSF Preprints,,,,,,,,,
"[KST99] A.S. Kechris, S. Solecki, and S. Todorcevic. Borel chromatic numbers, Adv. Math., 141 (1) (1999), 1-44 (cit. on pp. 9, 16)",journal_article,Borel chromatic numbers,A.S. Kechris | S. Solecki | S. Todorcevic,1999,Adv. Math.,141,1,1-44,,,,,,
"[Ker20] D. Kerr. Dimension, comparison, and almost finiteness, J. Eur. Math. Soc., 22 (11) (2020), 3697-3745 (cit. on pp. 13, 57)",journal_article,"Dimension, comparison, and almost finiteness",D. Kerr,2020,J. Eur. Math. Soc.,22,11,3697-3745,,,,,,
"[KN] D. Kerr and P. Naryshkin. Elementary amenability and almost finiteness, Compos. Math., 161 (12) () (cit. on p. 13)",journal_article,Elementary amenability and almost finiteness,D. Kerr | P. Naryshkin,,Compos. Math.,161,12,,,,,,,
"[KS20] D. Kerr and G. Szabó. Almost finiteness and the small boundary property, Commun. Math. Phys., 374 (2020), 1-31 (cit. on pp. 13, 14, 57, 58)",journal_article,Almost finiteness and the small boundary property,D. Kerr | G. Szabó,2020,Commun. Math. Phys.,374,,1-31,,,,,,
"[KS11] K. Kolipaka and M. Szegedy. Moser and Tardos meet Lovász, ACM Symposium on the Theory of Computing (STOC), (2011), 235-244 (cit. on p. 35)",conference_paper,Moser and Tardos meet Lovász,K. Kolipaka | M. Szegedy,2011,ACM Symposium on the Theory of Computing (STOC),,,235-244,,,,,,
"[Kön26] D. König. Sur les correspondances multivoques des ensembles (French) [On multivalued correspondences of sets], Fundam. Math., 8 (1) (1926), 114-134 (cit. on pp. 51, 53)",journal_article,Sur les correspondances multivoques des ensembles (French) [On multivalued correspondences of sets],D. König,1926,Fundam. Math.,8,1,114-134,,,,,,
"[Kőn16] D. Kőnig. Graphok és alkalmazásuk a determinánsok és a halmazok elméletére (Hungarian) [Graphs and their application to the theory of determinants and sets], Mat. Term. Tud. Ért., 34 (1916), 104-119 (cit. on p. 61)",journal_article,Graphok és alkalmazásuk a determinánsok és a halmazok elméletére (Hungarian) [Graphs and their application to the theory of determinants and sets],D. Kőnig,1916,Mat. Term. Tud. Ért.,34,,104-119,,,,,,
"[Kőn36] D. Kőnig. Theorie der Endlichen und Unendlichen Graphen (German) [Theory of Finite and Infinite Graphen]. Leipzig: Akademische Verlagsgesellschaft, 1936 (cit. on p. 49)",book,Theorie der Endlichen und Unendlichen Graphen (German) [Theory of Finite and Infinite Graphen],D. Kőnig,1936,,,,,,,,Akademische Verlagsgesellschaft,,
"[Kun24] G. Kun. The measurable Hall theorem fails for treeings, https://arxiv.org/abs/2106.02013 (preprint), 2024 (cit. on pp. 4, 10, 44)",working_paper,The measurable Hall theorem fails for treeings,G. Kun,2024,arXiv,,2106.02013,,,,,,,
"[KMP25] B.K. Kwaśniewski, R. Meyer, and A. Prasad. Type semigroups for twisted groupoids and a dichotomy for groupoid C ˚-algebras, https://arxiv.org/abs/2502.17190 (preprint), 2025 (cit. on pp. 13, 61)",working_paper,Type semigroups for twisted groupoids and a dichotomy for groupoid C ˚-algebras,B.K. Kwaśniewski | R. Meyer | A. Prasad,2025,arXiv,,2502.17190,,,,,,,
"[Lac88] M. Laczkovich. Closed sets without measurable matching, Proc. Am. Math. Soc., 103 (3) (1988), 894-896 (cit. on p. 4)",journal_article,Closed sets without measurable matching,M. Laczkovich,1988,Proc. Am. Math. Soc.,103,3,894-896,,,,,,
"[Lin92] N. Linial. Locality in distributed graph algorithms, SIAM J. Comput., 21 (1) (1992), 193-201 (cit. on p. 39)",journal_article,Locality in distributed graph algorithms,N. Linial,1992,SIAM J. Comput.,21,1,193-201,,,,,,
"[LS93] N. Linial and M. Saks. Low diameter graph decompositions, Combinatorica, 13 (4) (1993), 441-454 (cit. on p. 28)",journal_article,Low diameter graph decompositions,N. Linial | M. Saks,1993,Combinatorica,13,4,441-454,,,,,,
"[LS07] P.-S. Loh and B. Sudakov. Independent transversals in locally sparse graphs, J. Comb. Theory Ser. B, 97 (6) (2007), 904-918 (cit. on p. 33)",journal_article,Independent transversals in locally sparse graphs,P.-S. Loh | B. Sudakov,2007,J. Comb. Theory Ser. B,97,6,904-918,,,,,,
"[Lub86] M. Luby. A simple parallel algorithm for the maximal independent set problem, SIAM J. Comput., 15 (4) (1986), 1036-1053 (cit. on p. 39)",journal_article,A simple parallel algorithm for the maximal independent set problem,M. Luby,1986,SIAM J. Comput.,15,4,1036-1053,,,,,,
"[Lus30] N. Lusin. Sur le problème de M.J. Hadamard d’uniformisation des ensembles (French) [On M.J. Hadamard’s problem of uniformization of sets], C. R. Acad. Sci. Paris, 190 (6) (1930), 349-351 (cit. on p. 15)",journal_article,Sur le problème de M.J. Hadamard d’uniformisation des ensembles (French) [On M.J. Hadamard’s problem of uniformization of sets],N. Lusin,1930,C. R. Acad. Sci. Paris,190,6,349-351,,,,,,
"[LN11] R. Lyons and F. Nazarov. Perfect matchings as IID factors on non-amenable groups, Eur. J. Comb., 32 (7) (2011), 1115-1125 (cit. on pp. 5, 18)",journal_article,Perfect matchings as IID factors on non-amenable groups,R. Lyons | F. Nazarov,2011,Eur. J. Comb.,32,7,1115-1125,,,,,,
"[Ma19] X. Ma. Comparison and pure infiniteness of crossed products, Tran. Am. Math. Soc., 372 (2019), 7497-7520 (cit. on p. 13)",journal_article,Comparison and pure infiniteness of crossed products,X. Ma,2019,Tran. Am. Math. Soc.,372,,7497-7520,,,,,,
"[Ma21] X. Ma. A generalized type semigroup and dynamical comparison, Ergod. Theory Dyn. Syst., 41 (7) (2021), 2148-2165 (cit. on p. 13)",journal_article,A generalized type semigroup and dynamical comparison,X. Ma,2021,Ergod. Theory Dyn. Syst.,41,7,2148-2165,,,,,,
"[MU16] A. Marks and S. Unger. Baire measurable paradoxical decompositions via matchings, Adv. Math., 289 (2016), 397-410 (cit. on pp. 3-5, 11, 26, 45)",journal_article,Baire measurable paradoxical decompositions via matchings,A. Marks | S. Unger,2016,Adv. Math.,289,,397-410,,,,,,
"[Mar16] A.S. Marks. A determinacy approach to Borel combinatorics, J. Am. Math. Soc., 29 (2016), 579-600 (cit. on pp. 4, 9, 10, 16, 17)",journal_article,A determinacy approach to Borel combinatorics,A.S. Marks,2016,J. Am. Math. Soc.,29,,579-600,,,,,,
"[Mar22] A.S. Marks. Measurable graph combinatorics, Proc. Int. Cong. Math, 3 (2022), 1488-1502 (cit. on p. 61)",journal_article,Measurable graph combinatorics,A.S. Marks,2022,Proc. Int. Cong. Math,3,,1488-1502,,,,,,
"[MU17] A.S. Marks and S.T. Unger. Borel circle squaring, Ann. Math., 186 (2) (2017), 581-605 (cit. on pp. 3, 44)",journal_article,Borel circle squaring,A.S. Marks | S.T. Unger,2017,Ann. Math.,186,2,581-605,,,,,,
"[MNP26] A. Máthé, J.A. Noel, and O. Pikhurko. Circle squaring with pieces of small boundary and low Borel complexity, Adv. Math., 484 (2026), #110685 (cit. on pp. 3, 44)",journal_article,Circle squaring with pieces of small boundary and low Borel complexity,A. Máthé | J.A. Noel | O. Pikhurko,2026,Adv. Math.,484,,#110685,,,,,,
"[Mat12] H. Matui. Homology and topological full groups of étale groupoids on totally disconnected spaces, Proc. London Math. Soc., 104 (2012), 27-56 (cit. on p. 13)",journal_article,Homology and topological full groups of étale groupoids on totally disconnected spaces,H. Matui,2012,Proc. London Math. Soc.,104,,27-56,,,,,,
"[MS14] S. Mazurkiewicz and W. Sierpiński. Sur un ensemble superposables avec chacune de ses deux parties (French) [On a set that can be superimposed with each of its two parts], C. R. Acad. Sci. Paris, 158 (1) (1914), 618-619 (cit. on p. 11)",journal_article,Sur un ensemble superposables avec chacune de ses deux parties (French) [On a set that can be superimposed with each of its two parts],S. Mazurkiewicz | W. Sierpiński,1914,C. R. Acad. Sci. Paris,158,1,618-619,,,,,,
"[Mel25] J. Melleray. Clopen type semigroups of actions on 0-dimensional compact spaces, Groups Geom. Dyn., 19 (2025), 957-987 (cit. on p. 13)",journal_article,Clopen type semigroups of actions on 0-dimensional compact spaces,J. Melleray,2025,Groups Geom. Dyn.,19,,957-987,,,,,,
"[Mes01] R. Meshulam. The clique complex and hypergraph matching, Combinatorica, 21 (2001), 89-94 (cit. on p. 33)",journal_article,The clique complex and hypergraph matching,R. Meshulam,2001,Combinatorica,21,,89-94,,,,,,
"[Mil09] B. Miller. Ends of graphed equivalence relations, I, Isr. J. Math., 169 (2009), 375-392 (cit. on pp. 6, 26, 28)",journal_article,"Ends of graphed equivalence relations, I",B. Miller,2009,Isr. J. Math.,169,,375-392,,,,,,
"[MT10] R. Moser and G. Tardos. A constructive proof of the general Lovász Local Lemma, J. ACM, 57 (2) (2010) (cit. on p. 35)",journal_article,A constructive proof of the general Lovász Local Lemma,R. Moser | G. Tardos,2010,J. ACM,57,2,,,,,,,
"[Nar24] P. Naryshkin. Group extensions preserve almost finiteness, J. Funct. Anal., 286 (7) (2024), #110348 (cit. on p. 13)",journal_article,Group extensions preserve almost finiteness,P. Naryshkin,2024,J. Funct. Anal.,286,7,#110348,,,,,,
"[NV23] P. Naryshkin and A. Vaccaro. The type semigroup, comparison, and almost finiteness for ample groupoids, Ergod. Theory Dyn. Syst., 43 (2) (2023), 361-400 (cit. on p. 13)",journal_article,"The type semigroup, comparison, and almost finiteness for ample groupoids",P. Naryshkin | A. Vaccaro,2023,Ergod. Theory Dyn. Syst.,43,2,361-400,,,,,,
"[NV25] P. Naryshkin and A. Vaccaro. Hyperfiniteness and Borel asymptotic dimension of boundary actions of hyperbolic groups, Math. Ann., 392 (2025), 197-208 (cit. on pp. 12, 29)",journal_article,Hyperfiniteness and Borel asymptotic dimension of boundary actions of hyperbolic groups,P. Naryshkin | A. Vaccaro,2025,Math. Ann.,392,,197-208,,,,,,
"[Neu29] J. von Neumann. Zur allgemeinen Theorie des Masses (German) [On the general theory of measure], Fundam. Math., 13 (1) (1929), 73-111 (cit. on p. 11)",journal_article,Zur allgemeinen Theorie des Masses (German) [On the general theory of measure],J. von Neumann,1929,Fundam. Math.,13,1,73-111,,,,,,
"[Nov31] P. Novikoff. Sur les fonctions implicites mesurables B (French) [On B-measurable implicit functions], Fund. Math., 17 (1931), 8-25 (cit. on p. 15)",journal_article,Sur les fonctions implicites mesurables B (French) [On B-measurable implicit functions],P. Novikoff,1931,Fund. Math.,17,,8-25,,,,,,
"[OW87] D.S. Ornstein and B. Weiss. Entropy and isomorphism theorems for actions of amenable groups, J. Anal. Math., 48 (1987), 1-141 (cit. on p. 14)",journal_article,Entropy and isomorphism theorems for actions of amenable groups,D.S. Ornstein | B. Weiss,1987,J. Anal. Math.,48,,1-141,,,,,,
"[OPR11] E. Ortega, F. Perera, and M. Rørdam. The Corona Factorization Property and refinement monoids, Trans. Am. Math. Soc., 363 (2011), 4505-4525 (cit. on p. 13)",journal_article,The Corona Factorization Property and refinement monoids,E. Ortega | F. Perera | M. Rørdam,2011,Trans. Am. Math. Soc.,363,,4505-4525,,,,,,
"[PS92] A. Panconesi and A. Srinivasan. Improved distributed algorithms for coloring and network decomposition problems, ACM Symposium on Theory of Computing (STOC), (1992), 581-592 (cit. on p. 28)",conference_paper,Improved distributed algorithms for coloring and network decomposition problems,A. Panconesi | A. Srinivasan,1992,ACM Symposium on Theory of Computing (STOC),,,581-592,,,,,,
"[Pat88] A.L.T. Paterson. Amenability. Providence, RI: American Mathematical Society, 1988 (cit. on p. 57)",book,Amenability,A.L.T. Paterson,1988,,,,,,0821815296,,American Mathematical Society,,
"[Pik21] O. Pikhurko. Borel combinatorics of locally finite graphs, Surveys in Combinatorics, 28th British Combinatorial Conference, (2021). Ed. by K.K. Dabrowski et al., 267-319 (cit. on pp. 2, 3, 6, 15, 17)",book_chapter,Borel combinatorics of locally finite graphs,O. Pikhurko,2021,,,,267-319,,,"Surveys in Combinatorics, 28th British Combinatorial Conference",,,
"[QW22] L. Qian and F. Weilacher. Descriptive combinatorics, computable combinatorics, and ASI algorithms, (2022) (cit. on pp. 6, 9, 48)",working_paper,"Descriptive combinatorics, computable combinatorics, and ASI algorithms",L. Qian | F. Weilacher,2022,,,,,,,,,,
"[Ree99] B. Reed. The list colouring constants, J. Graph Theory, 31 (1999), 149-153 (cit. on p. 38)",journal_article,The list colouring constants,B. Reed,1999,J. Graph Theory,31,,149-153,,,,,,
"[RS02] B. Reed and B. Sudakov. Asymptotically the list colouring constants are 1, J. Comb. Theory Ser. B, 86 (2002), 27-37 (cit. on p. 38)",journal_article,Asymptotically the list colouring constants are 1,B. Reed | B. Sudakov,2002,J. Comb. Theory Ser. B,86,,27-37,,,,,,
"[Rør04] M. Rørdam. The stable and the real rank of Z-absorbing C ˚-algebras, Int. J. Math., 15 (10) (2004), 1065-1084 (cit. on p. 13)",journal_article,The stable and the real rank of Z-absorbing C ˚-algebras,M. Rørdam,2004,Int. J. Math.,15,10,1065-1084,,,,,,
"[RS12] M. Rørdam and A. Sierakowski. Purely infinite C ˚-algebras arising from crossed products, Ergod. Theory Dyn. Syst., 32 (1) (2012), 273-293 (cit. on p. 13)",journal_article,Purely infinite C ˚-algebras arising from crossed products,M. Rørdam | A. Sierakowski,2012,Ergod. Theory Dyn. Syst.,32,1,273-293,,,,,,
"[Ros74] J.M. Rosenblatt. Invariant measures and growth conditions, Trans. Am. Math. Soc., 193 (1974), 33-53 (cit. on p. 11)",journal_article,Invariant measures and growth conditions,J.M. Rosenblatt,1974,Trans. Am. Math. Soc.,193,,33-53,,,,,,
"[Roz24] V. Rozhoň. Invitation to Local Algorithms, https://arxiv.org/abs/2406.19430",working_paper,Invitation to Local Algorithms,V. Rozhoň,2024,arXiv,,2406.19430,,,,,,https://arxiv.org/abs/2406.19430,
"[RG20] V. Rozhoň and M. Ghaffari. Polylogarithmic-time deterministic network decomposition and distributed derandomization, ACM SIGACT Symposium on Theory of Computing (STOC), (2020), 350-363. Full version: https://arxiv.org/abs/1907.10937",conference_paper,Polylogarithmic-time deterministic network decomposition and distributed derandomization,V. Rozhoň | M. Ghaffari,2020,ACM SIGACT Symposium on Theory of Computing (STOC),,,350-363,,,,,https://arxiv.org/abs/1907.10937,
"[RS14] A. Rumyantsev and A. Shen. Probabilistic constructions of computable objects and a computable version of Lovász Local Lemma, Fundamenta Informaticae, 132 (1) (2014), 1-14 (cit. on p. 35)",journal_article,Probabilistic constructions of computable objects and a computable version of Lovász Local Lemma,A. Rumyantsev | A. Shen,2014,Fundamenta Informaticae,132,1,1-14,,,,,,
"[Sch00] B. Schweizer. Cantor, Schröder, and Bernstein in orbit, Math. Mag., 73 (4) (2000), 311-312 (cit. on p. 50)",journal_article,"Cantor, Schröder, and Bernstein in orbit",B. Schweizer,2000,Math. Mag.,73,4,311-312,,,,,,
"[Sha49] C.E. Shannon. A theorem on coloring the lines of a network, J. Math. Physics, 28 (1949), 148-151 (cit. on p. 8)",journal_article,A theorem on coloring the lines of a network,C.E. Shannon,1949,J. Math. Physics,28,,148-151,,,,,,
"[Spe77] J. Spencer. Asymptotic lower bounds for Ramsey functions, Discrete Math., 20 (1977), 69-76 (cit. on p. 35)",journal_article,Asymptotic lower bounds for Ramsey functions,J. Spencer,1977,Discrete Math.,20,,69-76,,,,,,
"[Str20] K.R. Strung. An Introduction to C ˚-Algebras and the Classification Program. Cham: Birkhäuser, 2020 (cit. on p. 13)",book,An Introduction to C ˚-Algebras and the Classification Program,K.R. Strung,2020,,,,,,,,Birkhäuser,,
"[ST06] T. Szabó and G. Tardos. Extremal problems for transversals in graphs with bounded degree, Combinatorica, 26 (3) (2006), 333-351 (cit. on p. 33)",journal_article,Extremal problems for transversals in graphs with bounded degree,T. Szabó | G. Tardos,2006,Combinatorica,26,3,333-351,,,,,,
"[Tar38] A. Tarski. Algebraische Fassung des Massproblems (German) [Algebraic formulation of the measure problem], Fundam. Math., 31 (1938), 47-66 (cit. on p. 12)",journal_article,Algebraische Fassung des Massproblems (German) [Algebraic formulation of the measure problem],A. Tarski,1938,Fundam. Math.,31,,47-66,,,,,,
"[TT25a] G. Terlov and Á. Timár. Weighted-amenability and percolation, https://arxiv.org/abs/2502.02560",working_paper,Weighted-amenability and percolation,G. Terlov | Á. Timár,2025,arXiv,,2502.02560,,,,,,https://arxiv.org/abs/2502.02560,
"[Tho22] R. Thornton. Orienting Borel graphs, Proc. Am. Math. Soc., 150 (4) (2022), 1779-1793 (cit. on pp. 6, 10)",journal_article,Orienting Borel graphs,R. Thornton,2022,Proc. Am. Math. Soc.,150,4,1779-1793,,,,,,
"[Tim23] Á. Timár. A factor matching of optimal tail between Poisson processes, Combinatorica, 43 (2023), 421-427 (cit. on p. 3)",journal_article,A factor matching of optimal tail between Poisson processes,Á. Timár,2023,Combinatorica,43,,421-427,,,,,,
"[TW16] G. Tomkowicz and S. Wagon. The Banach-Tarski Paradox. 2nd Ed. Cambridge University Press, 2016 (cit. on pp. 11-13, 50, 51, 53)",book,The Banach-Tarski Paradox,G. Tomkowicz | S. Wagon,2016,,,,,,,,Cambridge University Press,,
"[Tse16] A. Tserunyan. Introduction to Descriptive Set Theory, https://www.math.mcgill.ca/atserunyan/Teaching_notes/dst_lectures.pdf",working_paper,Introduction to Descriptive Set Theory,A. Tserunyan,2016,,,,,,,,,https://www.math.mcgill.ca/atserunyan/Teaching_notes/dst_lectures.pdf,
"[Tse22] A. Tserunyan. Pointwise ergodic theorem for locally countable quasi-pmp graphs, J. Mod. Dyn., 18 (2022), 609-655 (cit. on pp. 5, 18)",journal_article,Pointwise ergodic theorem for locally countable quasi-pmp graphs,A. Tserunyan,2022,J. Mod. Dyn.,18,,609-655,,,,,,
"[TT25b] A. Tserunyan and R. Tucker-Drob. The Radon-Nikodym topography of acyclic measured graphs, https://arxiv.org/abs/2512.24741",working_paper,The Radon-Nikodym topography of acyclic measured graphs,A. Tserunyan | R. Tucker-Drob,2025,arXiv,,2512.24741,,,,,,https://arxiv.org/abs/2512.24741,
"[Viz64] V.G. Vizing. Об оценке хроматического класса p-графа (Russian) [On an estimate of the chromatic class of a p-graph], Diskret. Analiz., 3 (1964), 25-30 (cit. on p. 38)",journal_article,Об оценке хроматического класса p-графа (Russian) [On an estimate of the chromatic class of a p-graph],V.G. Vizing,1964,Diskret. Analiz.,3,,25-30,,,,,,
"[Viz65] V.G. Vizing. Критические графы с данным хроматическим классом (Russian) [Critical graphs with given chromatic class], Diskret. Analiz., 5 (1965), 9-17 (cit. on p. 61)",journal_article,Критические графы с данным хроматическим классом (Russian) [Critical graphs with given chromatic class],V.G. Vizing,1965,Diskret. Analiz.,5,,9-17,,,,,,
"[Weh17] F. Wehrung. Refinement Monoids, Equidecomposability Types, and Boolean Inverse Semigroups. Cham: Springer, 2017 (cit. on p. 13)",book,"Refinement Monoids, Equidecomposability Types, and Boolean Inverse Semigroups",F. Wehrung,2017,,,,,,9783319615981,,Springer,,
"[Wei22] F. Weilacher. Descriptive chromatic numbers of locally finite and everywhere two-ended graphs, Groups Geom. Dyn., 16 (1) (2022), 141-152 (cit. on pp. 6, 26, 28)",journal_article,Descriptive chromatic numbers of locally finite and everywhere two-ended graphs,F. Weilacher,2022,Groups Geom. Dyn.,16,1,141-152,,,,,,
"[Wei24a] F. Weilacher. Borel edge colorings for finite dimensional groups, Isr. J. Math., 263 (2024), 737-780 (cit. on pp. 3, 6, 48)",journal_article,Borel edge colorings for finite dimensional groups,F. Weilacher,2024,Isr. J. Math.,263,,737-780,,,,,,
"[Wei24b] F. Weilacher. Definable Combinatorics in Descriptive Set Theory, Computability Theory, and Beyond, Ph.D. Thesis. Pittsburgh, PA: Carnegie Mellon University, 2024. url: https://kilthub.cmu.edu/articles/thesis/Definable_combinatorics_in_descriptive_set_theory_computability_theory_and_beyond/27307407",dissertation,"Definable Combinatorics in Descriptive Set Theory, Computability Theory, and Beyond",F. Weilacher,2024,,,,,,,,Carnegie Mellon University,https://kilthub.cmu.edu/articles/thesis/Definable_combinatorics_in_descriptive_set_theory_computability_theory_and_beyond/27307407,
"[Wes01] D.B. West. Graph Theory. 2nd ed. Upper Saddle River, NJ: Prentice Hall, 2001 (cit. on pp. 8, 20, 38)",book,Graph Theory,D.B. West,2001,,,,,,9780131437371,,Prentice Hall,,
