raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"80. Williamson IAD, Hughes TW, Minkov M, Bartlett B, Pai S, Fan S. Reprogrammable Electro-Optic Nonlinear Activation Functions for Optical Neural Networks. IEEE J Select Top Quantum Electron. 2020;26(1):1-12. https://doi.org/10.1109/jstqe.2019.2930455",journal_article,Reprogrammable Electro-Optic Nonlinear Activation Functions for Optical Neural Networks,Williamson IAD | Hughes TW | Minkov M | Bartlett B | Pai S | Fan S,2020,IEEE J Select Top Quantum Electron,26,1,1-12,10.1109/jstqe.2019.2930455,,,,,
"81. Miscuglio M, Hu Z, Li S, George JK, Capanna R, Dalir H, et al. Massively parallel amplitude-only Fourier neural network. Optica. 2020;7(12):1812. https://doi.org/10.1364/optica.408659",journal_article,Massively parallel amplitude-only Fourier neural network,Miscuglio M | Hu Z | Li S | George JK | Capanna R | Dalir H | et al.,2020,Optica,7,12,1812,10.1364/optica.408659,,,,,
"82. Feldmann J, Youngblood N, Karpov M, Gehring H, Li X, Stappers M, et al. Parallel convolutional processing using an integrated photonic tensor core. Nature. 2021;589(7840):52-8. https://doi.org/10.1038/s41586-020-03070-1",journal_article,Parallel convolutional processing using an integrated photonic tensor core,Feldmann J | Youngblood N | Karpov M | Gehring H | Li X | Stappers M | et al.,2021,Nature,589,7840,52-8,10.1038/s41586-020-03070-1,,,,,
"83. Cheng Z, Rios C, Pernice WHP, Wright CD, Bhaskaran H. Device-level photonic memories and logic applications using phase-change materials. Adv Mater. 2017;29(32):1700396.",journal_article,Device-level photonic memories and logic applications using phase-change materials,Cheng Z | Rios C | Pernice WHP | Wright CD | Bhaskaran H,2017,Adv Mater.,29,32,1700396,,,,,,
"84. Tait AN, Nahmias MA, Shastri BJ, Prucnal PR. Broadcast and weight: an integrated network for scalable photonic spike processing. J Lightwave Technol. 2014;32(21):4029-41. https://doi.org/10.1109/jlt.2014.2345652",journal_article,Broadcast and weight: an integrated network for scalable photonic spike processing,Tait AN | Nahmias MA | Shastri BJ | Prucnal PR,2014,J Lightwave Technol.,32,21,4029-41,10.1109/jlt.2014.2345652,,,,,
"85. Robertson J, Hejda M, Bueno J, Hurtado A. Controlled inhibition of spiking dynamics in VCSELs for neuromorphic photonics: theory and experiments. Opt Lett. 2020;45(8):2426-9.",journal_article,Controlled inhibition of spiking dynamics in VCSELs for neuromorphic photonics: theory and experiments,Robertson J | Hejda M | Bueno J | Hurtado A,2020,Opt Lett.,45,8,2426-9,,,,,,
"86. Vandoorne K, Mechet P, Van Vaerenbergh T, Fiers M, Morthier G, Verstraeten D, et al. Experimental demonstration of reservoir computing on a silicon photonics chip. Nat Commun. 2014;5:3541. https://doi.org/10.1038/ncomms4541",journal_article,Experimental demonstration of reservoir computing on a silicon photonics chip,Vandoorne K | Mechet P | Van Vaerenbergh T | Fiers M | Morthier G | Verstraeten D | et al.,2014,Nat Commun.,5,,3541,10.1038/ncomms4541,,,,,
"87. Prucnal PR, Shastri BJ, de Lima TF, Nahmias MA, Tait AN. Recent progress in semiconductor excitable lasers for photonic spike processing. Adv Opt Photon. 2016;8(2):228-99.",journal_article,Recent progress in semiconductor excitable lasers for photonic spike processing,Prucnal PR | Shastri BJ | de Lima TF | Nahmias MA | Tait AN,2016,Adv Opt Photon.,8,2,228-99,,,,,,
"88. Miscuglio M, Mehrabian A, Hu Z, Azzam SI, George J, Kildishev AV, et al. All-optical nonlinear activation function for photonic neural networks [Invited]. Opt Mater Express. 2018;8(12):3851. https://doi.org/10.1364/ome.8.003851",journal_article,All-optical nonlinear activation function for photonic neural networks [Invited].,Miscuglio M | Mehrabian A | Hu Z | Azzam SI | George J | Kildishev AV | et al.,2018,Opt Mater Express.,8,12,3851,10.1364/ome.8.003851,,,,,
"89. Nahmias MA, Shastri BJ, Tait AN, Prucnal PR. A leaky integrate-and-fire laser neuron for ultrafast cognitive computing. IEEE J Select Topics Quantum Electron. 2013;19(5):1-12. https://doi.org/10.1109/jstqe.2013.2257700",journal_article,A leaky integrate-and-fire laser neuron for ultrafast cognitive computing,Nahmias MA | Shastri BJ | Tait AN | Prucnal PR,2013,IEEE J Select Topics Quantum Electron.,19,5,1-12,10.1109/jstqe.2013.2257700,,,,,
"90. Williamson IAD, Minkov M, Dutt A, Wang J, Song AY, Fan S. Integrated nonreciprocal photonic devices with dynamic modulation. Proc IEEE. 2020;108(10):1759-84. https://doi.org/10.1109/jproc.2020.3023959",journal_article,Integrated nonreciprocal photonic devices with dynamic modulation,Williamson IAD | Minkov M | Dutt A | Wang J | Song AY | Fan S,2020,Proc IEEE.,108,10,1759-84,10.1109/jproc.2020.3023959,,,,,
"91. Ahmadnejad A, Koohi S, Vaezi A. Nontrapping tunable topological photonic memory. In: arXiv preprint. 2025. https://arxiv.org/abs/2502.19398",working_paper,,Ahmadnejad A | Koohi S | Vaezi A,2025,arXiv preprint,,,,,,,,https://arxiv.org/abs/2502.19398,
