raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"[58] Peel, M.C., Finlayson, B.L., McMahon, T.A.: Updated world map of the K¨oppen-Geiger climate classification. Hydrology and earth system sciences 11(5), 1633-1644 (2007) https://doi.org/10.5194/hess-11-1633-2007",journal_article,Updated world map of the K¨oppen-Geiger climate classification,"Peel, M.C. | Finlayson, B.L. | McMahon, T.A.",2007,Hydrology and earth system sciences,11,5,1633-1644,10.5194/hess-11-1633-2007,,,,,
"[59] Beck, H.E., Zimmermann, N.E., McVicar, T.R., Vergopolan, N., Berg, A., Wood, E.F.: Present and future K¨oppen-Geiger climate classification maps at 1-km resolution. Scientific data 5(1), 1-12 (2018) https://doi.org/10.1038/sdata.2018.214",journal_article,Present and future K¨oppen-Geiger climate classification maps at 1-km resolution,"Beck, H.E. | Zimmermann, N.E. | McVicar, T.R. | Vergopolan, N. | Berg, A. | Wood, E.F.",2018,Scientific data,5,1,1-12,10.1038/sdata.2018.214,,,,,
"[60] Gorelick, N., Hancher, M., Dixon, M., Ilyushchenko, S., Thau, D., Moore, R.: Google Earth Engine: Planetary-scale geospatial analysis for everyone. Remote sensing of Environment 202, 18-27 (2017) https://doi.org/10.1016/j.rse.2017.06.031",journal_article,Google Earth Engine: Planetary-scale geospatial analysis for everyone,"Gorelick, N. | Hancher, M. | Dixon, M. | Ilyushchenko, S. | Thau, D. | Moore, R.",2017,Remote sensing of Environment,202,,18-27,10.1016/j.rse.2017.06.031,,,,,
"[61] Moore, L.: Transverse mercator projections and us geological survey digital products. US Geological Survey, Professional Paper (1997)",book,Transverse mercator projections and us geological survey digital products,"Moore, L.",1997,,,,,,,,"US Geological Survey, Professional Paper",,
"[62] Brooks, W.: The universal transverse mercator grid. In: Proceedings of the Indiana Academy of Science, vol. 83, pp. 250-258 (1973)",conference_paper,The universal transverse mercator grid,"Brooks, W.",1973,Proceedings of the Indiana Academy of Science,83,,250-258,,,,,,
"[63] Eaton, B., Gregory, J., Drach, B., Taylor, K., Hankin, S., et al.: NetCDF Climate and Forecast (CF) Metadata Conventions (1.13) (2025). https://doi.org/10.5281/zenodo.17801666",book,NetCDF Climate and Forecast (CF) Metadata Conventions (1.13),"Eaton, B. | Gregory, J. | Drach, B. | Taylor, K. | Hankin, S. | et al.",2025,,,,,10.5281/zenodo.17801666,,,,,
"[64] Wu, X., Shmit, T.: Product Performance Guide for Data Users of GOES-17 ABI Level 1b and Cloud and Moisture Imagery (CMI) Products. Technical report, National Oceanic and Atmospheric Administration (2020)",book,Product Performance Guide for Data Users of GOES-17 ABI Level 1b and Cloud and Moisture Imagery (CMI) Products,"Wu, X. | Shmit, T.",2020,,,,,,,,National Oceanic and Atmospheric Administration,,
"[65] Sun, D., Fang, L., Yu, Y.: GOES LST ALGORITHM THEORETICAL BASIS DOCUMENT VERSION 3.0. Technical report, NOAA NESDIS STAR (2012)",book,GOES LST ALGORITHM THEORETICAL BASIS DOCUMENT VERSION 3.0,"Sun, D. | Fang, L. | Yu, Y.",2012,,,,,,,,NOAA NESDIS STAR,,
"[66] Weglarczyk, S.: Kernel density estimation and its application. In: ITM Web of Conferences, vol. 23, p. 00037 (2018). https://doi.org/10.1051/itmconf/20182300037",conference_paper,Kernel density estimation and its application,"Weglarczyk, S.",2018,ITM Web of Conferences,23,,00037,10.1051/itmconf/20182300037,,,EDP Sciences,,
"[67] Chen, Y.-C.: A tutorial on kernel density estimation and recent advances. Biostatistics & Epidemiology 1(1), 161-187 (2017) https://doi.org/10.1080/24709360.2017.1396742",journal_article,A tutorial on kernel density estimation and recent advances,"Chen, Y.-C.",2017,Biostatistics & Epidemiology,1,1,161-187,10.1080/24709360.2017.1396742,,,,,
"[68] Scott, D.W.: On optimal and data-based histograms. Biometrika 66(3), 605-610 (1979) https://doi.org/10.1093/biomet/66.3.605",journal_article,On optimal and data-based histograms,"Scott, D.W.",1979,Biometrika,66,3,605-610,10.1093/biomet/66.3.605,,,,,
"[69] McKnight, P.E., Najab, J.: Mann-whitney U test. The Corsini encyclopedia of psychology, 1-1 (2010) https://doi.org/10.1002/9780470479216.corpsy0524",book_chapter,Mann-whitney U test,"McKnight, P.E. | Najab, J.",2010,,,,1-1,10.1002/9780470479216.corpsy0524,9780470479216,The Corsini encyclopedia of psychology,,,
"[70] Lenail, A.: NN-SVG: Publication-ready nn-architecture schematics. URl: http://alexlenail.",web,NN-SVG: Publication-ready nn-architecture schematics,"Lenail, A.",2020,,,,,,,,,http://alexlenail.me/NN-SVG,
"[71] Mildrexler, D.J., Zhao, M., Running, S.W.: A global comparison between station air temperatures and MODIS land surface temperatures reveals the cooling role of forests. Journal of Geophysical Research: Biogeosciences 116(G3) (2011) https://doi.org/10.1029/2010JG001486",journal_article,A global comparison between station air temperatures and MODIS land surface temperatures reveals the cooling role of forests,"Mildrexler, D.J. | Zhao, M. | Running, S.W.",2011,Journal of Geophysical Research: Biogeosciences,116,G3,,10.1029/2010JG001486,,,,,
"[72] Sheng, Y., Liu, X., Yang, X., Xin, Q., Deng, C., Li, X.: Quantifying the spatial and temporal relationship between air and land surface temperatures of different land-cover types in Southeastern China. International Journal of Remote Sensing 38(4), 1114-1136 (2017) https://doi.org/10.1080/01431161.2017.1280629",journal_article,Quantifying the spatial and temporal relationship between air and land surface temperatures of different land-cover types in Southeastern China,"Sheng, Y. | Liu, X. | Yang, X. | Xin, Q. | Deng, C. | Li, X.",2017,International Journal of Remote Sensing,38,4,1114-1136,10.1080/01431161.2017.1280629,,,,,
"[73] Jin, M., Dickinson, R.E.: Land surface skin temperature climatology: benefitting from the strengths of satellite observations. Environmental research letters 5(4), 044004 (2010) https://doi.org/10.1088/1748-9326/5/4/044004",journal_article,Land surface skin temperature climatology: benefitting from the strengths of satellite observations,"Jin, M. | Dickinson, R.E.",2010,Environmental research letters,5,4,044004,10.1088/1748-9326/5/4/044004,,,,,
"[74] Sohrabinia, M., Zawar-Reza, P., Rack, W.: Spatio-temporal analysis of the relationship between LST from MODIS and air temperature in New Zealand. Theoretical and applied climatology 119(3), 567-583 (2015) https://doi.org/10.1007/s00704-014-1106-2",journal_article,Spatio-temporal analysis of the relationship between LST from MODIS and air temperature in New Zealand,"Sohrabinia, M. | Zawar-Reza, P. | Rack, W.",2015,Theoretical and applied climatology,119,3,567-583,10.1007/s00704-014-1106-2,,,,,
"[75] Cao, J., Zhou, W., Zheng, Z., Ren, T., Wang, W.: Within-city spatial and temporal heterogeneity of air temperature and its relationship with land surface temperature. Landscape and Urban Planning 206, 103979 (2021) https://doi.org/10.1016/j.landurbplan.2020.103979",journal_article,Within-city spatial and temporal heterogeneity of air temperature and its relationship with land surface temperature,"Cao, J. | Zhou, W. | Zheng, Z. | Ren, T. | Wang, W.",2021,Landscape and Urban Planning,206,,103979,10.1016/j.landurbplan.2020.103979,,,,,
"[76] Sui, S., Sun, L.: Comparative analysis of several typical Landsat 8 OLI cloud detection methods. Remote Sensing 14(3), 719 (2022) https://doi.org/10.3390/rs14030719",journal_article,Comparative analysis of several typical Landsat 8 OLI cloud detection methods,"Sui, S. | Sun, L.",2022,Remote Sensing,14,3,719,10.3390/rs14030719,,,,,
"[77] Ju, J., Zhou, Q., Freitag, B., Roy, D.P., Zhang, H.K., Sridhar, M., Mandel, J., Arab, S., Schmidt, G., Crawford, C.J., et al.: The Harmonized Landsat and Sentinel-2 version 2.0 surface reflectance dataset. Remote Sensing of Environment 324, 114723 (2025) https://doi.org/10.1016/j.rse.2025.114723",journal_article,The Harmonized Landsat and Sentinel-2 version 2.0 surface reflectance dataset,"Ju, J. | Zhou, Q. | Freitag, B. | Roy, D.P. | Zhang, H.K. | Sridhar, M. | Mandel, J. | Arab, S. | Schmidt, G. | Crawford, C.J. | et al.",2025,Remote Sensing of Environment,324,,114723,10.1016/j.rse.2025.114723,,,,,
"[78] Eyring, V., Collins, W.D., Gentine, P., Barnes, E.A., Barreiro, M., Beucler, T., Bocquet, M., Bretherton, C.S., Christensen, H.M., Dagon, K., et al.: Pushing the frontiers in climate modelling and analysis with machine learning. Nature Climate Change 14(9), 916-928 (2024) https://doi.org/10.1038/s41558-024-02095-y",journal_article,Pushing the frontiers in climate modelling and analysis with machine learning,"Eyring, V. | Collins, W.D. | Gentine, P. | Barnes, E.A. | Barreiro, M. | Beucler, T. | Bocquet, M. | Bretherton, C.S. | Christensen, H.M. | Dagon, K. | et al.",2024,Nature Climate Change,14,9,916-928,10.1038/s41558-024-02095-y,,,,,
"[79] Ledig, C., Theis, L., Husz´ar, F., Caballero, J., Cunningham, A., Acosta, A., Aitken, A., Tejani, A., Totz, J., Wang, Z., et al.: Photo-realistic single image super-resolution using a generative adversarial network. In: Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition, pp. 4681-4690 (2017)",conference_paper,Photo-realistic single image super-resolution using a generative adversarial network,"Ledig, C. | Theis, L. | Husz´ar, F. | Caballero, J. | Cunningham, A. | Acosta, A. | Aitken, A. | Tejani, A. | Totz, J. | Wang, Z. | et al.",2017,Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition,,,4681-4690,,,,,,
"[80] Wang, P., Bayram, B., Sertel, E.: A comprehensive review on deep learning based remote sensing image super-resolution methods. Earth-Science Reviews 232, 104110 (2022) https://doi.org/10.1016/j.earscirev.2022.104110",journal_article,A comprehensive review on deep learning based remote sensing image super-resolution methods,"Wang, P. | Bayram, B. | Sertel, E.",2022,Earth-Science Reviews,232,,104110,10.1016/j.earscirev.2022.104110,,,,,
"[81] Nguyen, B.M., Tian, G., Vo, M.-T., Michel, A., Corpetti, T., Granero-Belinchon, C.: Convolutional neural network modelling for modis land surface temperature super-resolution. In: 2022 30th European Signal Processing Conference (EUSIPCO), pp. 1806-1810 (2022). https://doi.org/10.23919/EUSIPCO55093.2022.9909569",conference_paper,Convolutional neural network modelling for modis land surface temperature super-resolution,"Nguyen, B.M. | Tian, G. | Vo, M.-T. | Michel, A. | Corpetti, T. | Granero-Belinchon, C.",2022,2022 30th European Signal Processing Conference (EUSIPCO),,,1806-1810,10.23919/EUSIPCO55093.2022.9909569,,,IEEE,,
"[82] Lee, S., Choi, Y., Choi, B., Seo, J., Song, M., Sohn, E., Ahn, S.: Guided Super Resolution of Land Surface Temperature Using Multi-Satellite Imageries. IEEE Transactions on Geoscience and Remote Sensing (2025) https://doi.org/10.1109/TGRS.2025.3572460",journal_article,Guided Super Resolution of Land Surface Temperature Using Multi-Satellite Imageries,"Lee, S. | Choi, Y. | Choi, B. | Seo, J. | Song, M. | Sohn, E. | Ahn, S.",2025,IEEE Transactions on Geoscience and Remote Sensing,,,,10.1109/TGRS.2025.3572460,,,,,
"[83] Liu, G., Reda, F.A., Shih, K.J., Wang, T.-C., Tao, A., Catanzaro, B.: Image inpainting for irregular holes using partial convolutions. In: Proceedings of the European Conference on Computer Vision (ECCV), pp. 85-100 (2018)",conference_paper,Image inpainting for irregular holes using partial convolutions,"Liu, G. | Reda, F.A. | Shih, K.J. | Wang, T.-C. | Tao, A. | Catanzaro, B.",2018,Proceedings of the European Conference on Computer Vision (ECCV),,,85-100,,,,,,
"[84] Dong, J., Yin, R., Sun, X., Li, Q., Yang, Y., Qin, X.: Inpainting of remote sensing SST images with deep convolutional generative adversarial network. IEEE geoscience and remote sensing letters 16(2), 173-177 (2018) https://doi.org/10.1109/LGRS.2018.2870880",journal_article,Inpainting of remote sensing SST images with deep convolutional generative adversarial network,"Dong, J. | Yin, R. | Sun, X. | Li, Q. | Yang, Y. | Qin, X.",2018,IEEE geoscience and remote sensing letters,16,2,173-177,10.1109/LGRS.2018.2870880,,,,,
"[85] Wei, Q., Zuo, Z., Nie, J., Du, J., Diao, Y., Ye, M., Liang, X.: Inpainting of remote sensing sea surface temperature image with multi-scale physical constraints. In: 2023 IEEE International Conference on Multimedia and Expo (ICME), pp. 492-497 (2023). https://doi.org/10.1109/ICME55011.2023.00091",conference_paper,Inpainting of remote sensing sea surface temperature image with multi-scale physical constraints,"Wei, Q. | Zuo, Z. | Nie, J. | Du, J. | Diao, Y. | Ye, M. | Liang, X.",2023,2023 IEEE International Conference on Multimedia and Expo (ICME),,,492-497,10.1109/ICME55011.2023.00091,,,IEEE,,
"[86] Huber, F., Schulz, S., Steinhage, V.: Deep interpolation of remote sensing land surface temperature data with partial convolutions. Sensors 24(5), 1604 (2024) https://doi.org/10.3390/s24051604",journal_article,Deep interpolation of remote sensing land surface temperature data with partial convolutions,"Huber, F. | Schulz, S. | Steinhage, V.",2024,Sensors,24,5,1604,10.3390/s24051604,,,,,
"[87] Elliott, H., Eon, C., Breadsell, J.K.: Improving City vitality through urban heat reduction with green infrastructure and design solutions: A systematic literature review. Buildings 10(12), 219 (2020) https://doi.org/10.3390/buildings10120219",journal_article,Improving City vitality through urban heat reduction with green infrastructure and design solutions: A systematic literature review,"Elliott, H. | Eon, C. | Breadsell, J.K.",2020,Buildings,10,12,219,10.3390/buildings10120219,,,,,
"[88] Li, Y., Svenning, J.-C., Zhou, W., Zhu, K., Abrams, J.F., Lenton, T.M., Ripple, W.J., Yu, Z., Teng, S.N., Dunn, R.R., et al.: Green spaces provide substantial but unequal urban cooling globally. Nature communications 15(1), 7108 (2024) https://doi.org/10.1038/s41467-024-51355-0",journal_article,Green spaces provide substantial but unequal urban cooling globally,"Li, Y. | Svenning, J.-C. | Zhou, W. | Zhu, K. | Abrams, J.F. | Lenton, T.M. | Ripple, W.J. | Yu, Z. | Teng, S.N. | Dunn, R.R. | et al.",2024,Nature communications,15,1,7108,10.1038/s41467-024-51355-0,,,,,
"[89] Zhou, W., Huang, G., Pickett, S.T., Wang, J., Cadenasso, M.L., McPhearson, T., Grove, J.M., Wang, J.: Urban tree canopy has greater cooling effects in socially vulnerable communities in the US. One Earth 4(12), 1764-1775 (2021) https://doi.org/10.1016/j.oneear.2021.11.010",journal_article,Urban tree canopy has greater cooling effects in socially vulnerable communities in the US,"Zhou, W. | Huang, G. | Pickett, S.T. | Wang, J. | Cadenasso, M.L. | McPhearson, T. | Grove, J.M. | Wang, J.",2021,One Earth,4,12,1764-1775,10.1016/j.oneear.2021.11.010,,,,,
"[90] Starfeldt, J., Molina, M.J., Kerr, A., Yang, A., Holmes, T.R., Hain, C.R.: Urban Heat MiniCubes (2026). https://doi.org/10.5065/GNGZ-2510",web,Urban Heat MiniCubes,"Starfeldt, J. | Molina, M.J. | Kerr, A. | Yang, A. | Holmes, T.R. | Hain, C.R.",2026,,,,,10.5065/GNGZ-2510,,,,,
"[91] U.S. Geological Survey’s Earth Resources Observation and Science (EROS) Center: Landsat 8-9 Operational Land Imager / Thermal Infrared Sensor Level-2, Collection 2, Tier 1 (2020). https://doi.org/10.5066/P9OGBGM6",book,"Landsat 8-9 Operational Land Imager / Thermal Infrared Sensor Level-2, Collection 2, Tier 1",U.S. Geological Survey’s Earth Resources Observation and Science (EROS) Center,2020,,,,,10.5066/P9OGBGM6,,,,,
[92] European Space Agency: Sentinel-1 Ground Range Detected Product (2014). https://browser.dataspace.copernicus.eu/,web,Sentinel-1 Ground Range Detected Product,European Space Agency,2014,,,,,,,,,https://browser.dataspace.copernicus.eu/,
[93] GOES-R Algorithm Working Group; NOAA Geostationary Operation Environmental Satellite-R Series: NOAA Geostationary Operation Environmental Satellite-R Series (GOES-R Series) Advanced Baseline Imager (ABI) Level 2 Cloud and Moisture Imagery Products (CMIP) (2017). https://doi.org/10.7289/V5736P36,book,NOAA Geostationary Operation Environmental Satellite-R Series (GOES-R Series) Advanced Baseline Imager (ABI) Level 2 Cloud and Moisture Imagery Products (CMIP),GOES-R Algorithm Working Group | NOAA Geostationary Operation Environmental Satellite-R Series,2017,,,,,10.7289/V5736P36,,,,,
[94] Remote Sensing Systems: RSS WindSat L1C Calibrated TB Version 8 (2022). https://doi.org/10.5067/WSA80-1CRTB,book,RSS WindSat L1C Calibrated TB Version 8,Remote Sensing Systems,2022,,,,,10.5067/WSA80-1CRTB,,,,,
"[95] Meier, W.N., Markus, T., Comiso, J.C.: AMSR-E/AMSR2 Unified L3 Daily 12.5 km Brightness Temperatures, Sea Ice Concentration, Motion & Snow Depth Polar Grids. (AU SI12, Version 1) (2018). https://doi.org/10.5067/RA1MIJOYPK3P",book,"AMSR-E/AMSR2 Unified L3 Daily 12.5 km Brightness Temperatures, Sea Ice Concentration, Motion & Snow Depth Polar Grids. (AU SI12, Version 1)","Meier, W.N. | Markus, T. | Comiso, J.C.",2018,,,,,10.5067/RA1MIJOYPK3P,,,,,
"[96] Berg, W.: GPM SSMI on F13 Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07 (2021). https://doi.org/10.5067/GPM/SSMI/F13/1C/07",book,GPM SSMI on F13 Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07,"Berg, W.",2021,,,,,10.5067/GPM/SSMI/F13/1C/07,,,,,
"[97] Berg, W.: GPM SSMI on F14 Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07 (2021). https://doi.org/10.5067/GPM/SSMI/F14/1C/07",book,GPM SSMI on F14 Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07,"Berg, W.",2021,,,,,10.5067/GPM/SSMI/F14/1C/07,,,,,
"[98] Berg, W.: GPM SSMI on F15 Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07 (2021). https://doi.org/10.5067/GPM/SSMI/F15/1C/07",book,GPM SSMI on F15 Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07,"Berg, W.",2021,,,,,10.5067/GPM/SSMI/F15/1C/07,,,,,
"[99] Berg, W.: GPM SSMIS on F16 Common Calibrated Brightness Temperatures L1C 1.5 hours 12 km V08 (2026). https://doi.org/10.5067/GPM/SSMIS/F16/1C/08",book,GPM SSMIS on F16 Common Calibrated Brightness Temperatures L1C 1.5 hours 12 km V08,"Berg, W.",2026,,,,,10.5067/GPM/SSMIS/F16/1C/08,,,,,
[100] GPM Science Team: GPM TMI on TRMM Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07 (2021). https://doi.org/10.5067/GPM/TMI/TRMM/1C/07,book,GPM TMI on TRMM Common Calibrated Brightness Temperatures L1C 1.5 hours 13 km V07,GPM Science Team,2021,,,,,10.5067/GPM/TMI/TRMM/1C/07,,,,,
"[101] Berg, W.: GPM AMSR-E on AQUA Common Calibrated Brightness Temperatures L1C 1.5 hours 10.5 km V07 (2021). https://doi.org/10.5067/GPM/AMSRE/AQUA/1/07",book,GPM AMSR-E on AQUA Common Calibrated Brightness Temperatures L1C 1.5 hours 10.5 km V07,"Berg, W.",2021,,,,,10.5067/GPM/AMSRE/AQUA/1/07,,,,,
[102] LSA SAF: Land Surface Temperature Data Record - MSG (2019). https://doi.org/10.15770/EUM_SAF_LSA_0001,book,Land Surface Temperature Data Record - MSG,LSA SAF,2019,,,,,10.15770/EUM_SAF_LSA_0001,,,,,
"[103] Global Modeling and Assimilation Office (GMAO): MERRA-2 inst1 2d asm Nx: 2d,1-Hourly,Instantaneous,Single-Level,Assimilation,Single-Level Diagnostics V5.12.4 (2015). https://doi.org/10.5067/3Z173KIE2TPD",book,"MERRA-2 inst1 2d asm Nx: 2d,1-Hourly,Instantaneous,Single-Level,Assimilation,Single-Level Diagnostics V5.12.4",Global Modeling and Assimilation Office (GMAO),2015,,,,,10.5067/3Z173KIE2TPD,,,,,
"[104] Starfeldt, J., Molina, M.J., Kerr, A., Yang, A.: uhminicubes (2026). https://doi.org/10.5281/zenodo.20600581",book,uhminicubes,"Starfeldt, J. | Molina, M.J. | Kerr, A. | Yang, A.",2026,,,,,10.5281/zenodo.20600581,,,,,
