raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
74. ARS Toscana. Consumo di alcol a maggior rischio nella popolazione 18-69 anni. Agenzia Regionale di Sanità della Toscana. https://www.ars.toscana.it/banche-dati/dettaglio_indicatore-442-consumo-alcol-maggior-rischio-18-69-anni-?provenienza=home_ricerca&par_top_geografia=090&dettaglio=ric_anno_ausl,web,Consumo di alcol a maggior rischio nella popolazione 18-69 anni,ARS Toscana,,,,,,,,,,https://www.ars.toscana.it/banche-dati/dettaglio_indicatore-442-consumo-alcol-maggior-rischio-18-69-anni-?provenienza=home_ricerca&par_top_geografia=090&dettaglio=ric_anno_ausl,
75. ISTAT. IstatData: La banca dati dell’Istituto Nazionale di Statistica. https://esploradati.istat.it/databrowser/#/it/dw,web,IstatData: La banca dati dell’Istituto Nazionale di Statistica,ISTAT,,,,,,,,,,https://esploradati.istat.it/databrowser/#/it/dw,2023 October 1
"76. Greulich A, Dasré A. The association between women’s economic participation and physical and/or sexual domestic violence against women: A case study for Turkey. PLoS One. 2022;17(11):e0273440. https://doi.org/10.1371/journal.pone.0273440",journal_article,The association between women’s economic participation and physical and/or sexual domestic violence against women: A case study for Turkey,Greulich A | Dasré A,2022,PLoS One,17,11,e0273440,10.1371/journal.pone.0273440,,,,,
"77. Lenze J, Klasen S. Does Women’s Labor Force Participation Reduce Domestic Violence? Evidence from Jordan. Fem Econ. 2016;23(1):1-29. https://doi.org/10.1080/13545701.2016.1211305",journal_article,Does Women’s Labor Force Participation Reduce Domestic Violence? Evidence from Jordan,Lenze J | Klasen S,2016,Fem Econ,23,1,1-29,10.1080/13545701.2016.1211305,,,,,
"78. Papke LE, Wooldridge JM. Econometric methods for fractional response variables with an application to 401(k) plan participation rates. J Appl Econ. 1996;11(6):619-32. https://doi.org/10.1002/(sici)1099-1255(199611)11:6<619::aid-jae418>3.0.co;2-1",journal_article,Econometric methods for fractional response variables with an application to 401(k) plan participation rates,Papke LE | Wooldridge JM,1996,J Appl Econ,11,6,619-32,10.1002/(sici)1099-1255(199611)11:6<619::aid-jae418>3.0.co;2-1,,,,,
"79. Papke LE, Wooldridge JM. Panel data methods for fractional response variables with an application to test pass rates. J Econom. 2008;145(1-2):121-33. https://doi.org/10.1016/j.jeconom.2008.05.009",journal_article,Panel data methods for fractional response variables with an application to test pass rates,Papke LE | Wooldridge JM,2008,J Econom,145,1-2,121-33,10.1016/j.jeconom.2008.05.009,,,,,
"80. Lin W, Wooldridge JM. Binary and fractional response models with continuous and binary endogenous explanatory variables. 2017.",book,Binary and fractional response models with continuous and binary endogenous explanatory variables,Lin W | Wooldridge JM,2017,,,,,,,,,,
81. Wooldridge JM. Control function methods in applied econometrics. J Hum Resour. 2015;50(2):420-445. https://doi.org/10.3368/jhr.50.2.420,journal_article,Control function methods in applied econometrics,Wooldridge JM,2015,J Hum Resour,50,2,420-445,10.3368/jhr.50.2.420,,,,,
82. Wooldridge JM. Quasi-maximum likelihood estimation and testing for nonlinear models with endogenous explanatory variables. J Econom. 2014;182(1):226-34. https://doi.org/10.1016/j.jeconom.2014.04.020,journal_article,Quasi-maximum likelihood estimation and testing for nonlinear models with endogenous explanatory variables,Wooldridge JM,2014,J Econom,182,1,226-34,10.1016/j.jeconom.2014.04.020,,,,,
"83. Biswas A, Thampi A. Women’s Workforce Participation and Spousal Violence. Indian Economy and Neoliberal Globalization. Routledge India. 2022:346-72. https://doi.org/10.4324/9781003343998-15",book_chapter,Women’s Workforce Participation and Spousal Violence,Biswas A | Thampi A,2022,,,,346-72,10.4324/9781003343998-15,,Indian Economy and Neoliberal Globalization,Routledge India,,
84. Dildar Y. Is economic empowerment a protective factor against intimate partner violence? Evidence from Turkey. Eur J Dev Res. 2021;33(6):1655-87. https://doi.org/10.1057/s41287-020-00311-x,journal_article,Is economic empowerment a protective factor against intimate partner violence? Evidence from Turkey,Dildar Y,2021,Eur J Dev Res,33,6,1655-87,10.1057/s41287-020-00311-x,,,,,
"85. Olea JLM, Pflueger C. A robust test for weak instruments. J Bus Econ Stat. 2013;31(3):358-69. https://doi.org/10.1080/00401706.2013.806694",journal_article,A robust test for weak instruments,Olea JLM | Pflueger C,2013,J Bus Econ Stat,31,3,358-69,10.1080/00401706.2013.806694,,,,,
"86. Alonso-Borrego C, Carrasco R. Employment and the risk of domestic violence: does the breadwinner’s gender matter? Appl Econ. 2017;49(50):5074-91. https://doi.org/10.1080/00036846.2017.1299103",journal_article,Employment and the risk of domestic violence: does the breadwinner’s gender matter?,Alonso-Borrego C | Carrasco R,2017,Appl Econ,49,50,5074-91,10.1080/00036846.2017.1299103,,,,,
87. Rivera-Garrido N. Can education reduce traditional gender role attitudes?. Econ Educ Rev. 2022;89:102261. https://doi.org/10.1016/j.econedurev.2022.102261,journal_article,Can education reduce traditional gender role attitudes?,Rivera-Garrido N,2022,Econ Educ Rev,89,,102261,10.1016/j.econedurev.2022.102261,,,,,
"88. Shu X, Zhu B, Meagher KD. Classifying and mapping gender ideologies globally: Gender attitudes in 47 countries at the turn of the 21st century. J Marriage Fam. 2024;87(2):724-50. https://doi.org/10.1111/jomf.13052",journal_article,Classifying and mapping gender ideologies globally: Gender attitudes in 47 countries at the turn of the 21st century,Shu X | Zhu B | Meagher KD,2024,J Marriage Fam,87,2,724-50,10.1111/jomf.13052,,,,,
"89. Ioannidis JPA, Stanley TD, Doucouliagos H. The power of bias in economics research. Econ J. 2017;127(605):F236-65. https://doi.org/10.1111/ecoj.12461",journal_article,The power of bias in economics research,Ioannidis JPA | Stanley TD | Doucouliagos H,2017,Econ J,127,605,F236-65,,,,,,
"90. McKenzie D, Ozier O. Why ex-post power using estimated effect sizes is bad, but an ex-post MDE is not. Development Impact (World Bank Blogs). https://blogs.worldbank.org/en/impactevaluations/why-ex-post-power-using-estimated-effect-sizes-bad-ex-post-mde-not2019",web,"Why ex-post power using estimated effect sizes is bad, but an ex-post MDE is not",McKenzie D | Ozier O,,Development Impact (World Bank Blogs),,,,,,,,https://blogs.worldbank.org/en/impactevaluations/why-ex-post-power-using-estimated-effect-sizes-bad-ex-post-mde-not2019,
91. Michalopoulos C. Why estimates below the minimum detectable effect can be statistically significant. 2026. https://www.mdrc.org/work/publications/why-estimates-below-minimum-detectable-effect-can-be-statistically-significant,web,Why estimates below the minimum detectable effect can be statistically significant,Michalopoulos C,2026,,,,,,,,,https://www.mdrc.org/work/publications/why-estimates-below-minimum-detectable-effect-can-be-statistically-significant,
